species,n_collections
Restio corneolus,9
Restio pulvinatus,9
Roella amplexicaulis,9
Roella triflora,9
Romulea jugicola,9
Rumex conglomeratus,9
Ruschia alata,9
Ruschia karrachabensis,9
Ruschia marianae,9
Ruschia rariflora,9
Ruschia staminodiosa,9
Ruschia suaveolens,9
Scabiosa incisa,9
Schoenoxiphium lehmannii,9
Sebaea stricta,9
Seetzenia lanata,9
Selago curvifolia,9
Selago karooica,9
Selago nigrescens,9
Selago triquetra,9
Senecio albifolius,9
Senecio breviscapus,9
Senecio foeniculoides,9
Senecio pillansii,9
Solanum giganteum,9
Sparaxis auriculata,9
Spiloxene trifurcillata,9
Staavia dodii,9
Staberoha remota,9
Stapelia villetiae,9
Stapeliopsis breviloba,9
Stapeliopsis stayneri,9
Stipagrostis hochstetteriana,9
Strumaria aestivalis,9
Sutera cordata,9
Tagetes minuta,9
Tanquana archeri,9
Tenaxia stricta,9
Tetragonia pillansii,9
Thesium albomontanum,9
Thesium dissitiflorum,9
Thesium penicillatum,9
Thesium pycnanthum,9
Thesium viridifolium,9
Trachyandra scabra,9
Trianthema parvifola,9
Tribolium ciliare,9
Trichodiadema concinnum,9
Tritonia delpierrei,9
Tritonia taylorae,9
Tritoniopsis lesliei,9
Tritoniopsis williamsiana,9
Tromotriche aperta,9
Tromotriche pedunculata,9
Ursinia subflosculosa,9
Vellereophyton niveum,9
Veronica anagallis-aquatica,9
Vinca major,9
Viscum obscurum,9
Vittaria isoetifolia,9
Watsonia elsiae,9
Wimmerella giftbergensis,9
Xyris capensis,9
Zaluzianskya bella,9
Zaluzianskya ovata,9
Acacia cultriformis,8
Acacia podalyriifolia,8
Acrodon parvifolius,8
Acrosanthes humifusa,8
Adenandra acuta,8
Adenandra mundiifolia,8
Adromischus bicolor,8
Afrolimon capense,8
Agathosma barosmaefolia,8
Agathosma planifolia,8
Agathosma rubricaulis,8
Aloe brevifolia,8
Aloe komaggasensis,8
Aloe melanacantha,8
Aloe pillansii,8
Amphithalea bodkinii,8
Anacampseros arachnoides,8
Androcymbium eucomoides,8
Anemone filia,8
Anginon intermedium,8
Angraecum sacciferum,8
Anigozanthos flavidus,8
Anthospermum herbaceum,8
Antimima addita,8
Antimima alborubra,8
Antimima peersii,8
Antimima stokoei,8
Arctotheca marginata,8
Arctotis acuminata,8
Arctotis angustifolia,8
Arctotis crispata,8
Arctotis leiocarpa,8
Argyrolobium collinum,8
Aristea pauciflora,8
Aspalathus aurantiaca,8
Aspalathus digitifolia,8
Aspalathus oblongifolia,8
Aspalathus odontoloba,8
Aspalathus vacciniifolia,8
Asparagus graniticus,8
Athanasia bremeri,8
Athanasia capitata,8
Athanasia viridis,8
Atriplex suberecta,8
Babiana pilosa,8
Berzelia rubra,8
Blepharis furcata,8
Braunsia stayneri,8
Buglossoides arvensis,8
Bulbine louwii,8
Centella restioides,8
Centella rupestris,8
Cephalaria decurrens,8
Cephalaria humilis,8
Cephalophyllum staminodiosum,8
Chamarea longipedicellata,8
Chascanum cuneifolium,8
Cheilanthes kunzei,8
Christella gueinziana,8
Chrysocoma candelabrum,8
Chrysocoma tridentata,8
Cliffortia cymbifolia,8
Cliffortia densa,8
Cliffortia scandens,8
Cliffortia semiteres,8
Clutia thunbergii,8
Coelidium purpureum,8
Comborhiza longipes,8
Conophytum bicarinatum,8
Conophytum concavum,8
Conophytum frutescens,8
Conophytum maughanii,8
Corycium ingeanum,8
Crassula congesta,8
Crassula papillosa,8
Crassula scabra,8
Cromidon decumbens,8
Cucumis rigidus,8
Cullumia decurrens,8
Cyclopia alpina,8
Cylindrophyllum comptonii,8
Cynanchum zeyheri,8
Cyphia schlechteri,8
Cyrtanthus labiatus,8
Cyrtorchis arcuata,8
Delosperma invalidum,8
Delosperma subincanum,8
Dianthus holopetalus,8
Diascia bicolor,8
Diascia lewisiae,8
Dicrocaulon grandiflorum,8
Dioscorea mundii,8
Diosma arenicola,8
Diosma fallax,8
Disa bodkinii,8
Disa karooica,8
Dischisma leptostachyum,8
Dischisma squarrosum,8
Dischisma struthioloides,8
Drosanthemum hallii,8
Drosanthemum muirii,8
Duvalia parviflora,8
Elegia aggregata,8
Eleocharis schlechteri,8
Eragrostis bergiana,8
Eragrostis lehmanniana,8
Erica binaria,8
Erica brachialis,8
Erica brevicaulis,8
Erica cameronii,8
Erica chonantha,8
Erica crassisepala,8
Erica cuscutiformis,8
Erica cymosa,8
Erica dregei,8
Erica dysantha,8
Erica erasmia,8
Erica flavicoma,8
Erica inflaticalyx,8
Erica leucotrachela,8
Erica muirii,8
Erica perplexa,8
Eriocephalus macroglossus,8
Eriospermum aphyllum,8
Eriospermum cervicorne,8
Erucastrum strigosum,8
Euchaetis linearis,8
Euclea pseudebenus,8
Euryops decipiens,8
Euryops serra,8
Euryops tagetoides,8
Euryops ursinoides,8
Euthystachys abbreviata,8
Ezoloba macrocarpa,8
Felicia zeyheri,8
Freesia fucata,8
Freesia speciosa,8
Galenia ecklonis,8
Galenia glandulifera,8
Galopina circaeoides,8
Geissorhiza karooica,8
Geissorhiza spiralis,8
Gethyllis barkerae,8
Gethyllis lata,8
Gibbaeum nebrownii,8
Gladiolus lapeirousioides,8
Gladiolus meridionalis,8
Gladiolus monticola,8
Gladiolus nigromontanus,8
Gladiolus taubertianus,8
Gladiolus viridiflorus,8
Glottiphyllum difforme,8
Glottiphyllum oligocarpum,8
Gnidia burchellii,8
Gnidia tenella,8
Habenaria falcicornis,8
Haworthia lockwoodii,8
Haworthia parksiana,8
Haworthia sordida,8
Helichrysum archeri,8
Helichrysum pentzioides,8
Helictotrichon imberbe,8
Heliophila concatenata,8
Heliophila hurkana,8
Hemimeris gracilis,8
Hermannia pfeilii,8
Hesperantha hantamensis,8
Hessea incana,8
Hessea undosa,8
Hydnora africana,8
Hymenophyllum blumeanum,8
Indigofera erecta,8
Ixia esterhuyseniae,8
Ixia exiliflora,8
Ixia oxalidiflora,8
Jamesbrittenia tortuosa,8
Jordaaniella cuprea,8
Juncus punctorius,8
Lablab purpureus,8
Lachenalia kliprandensis,8
Lachenalia pusilla,8
Lachenalia sargeantii,8
Lachnaea oliverorum,8
Lampranthus coccineus,8
Lampranthus immelmaniae,8
Lamprocephalus montanus,8
Lappula capensis,8
Lauridia reticulata,8
Lebeckia gracilis,8
Leidesia procumbens,8
Lepidium didymum,8
Lessertia argentea,8
Lessertia benguellensis,8
Lessertia eremicola,8
Lessertia flexuosa,8
Leucospermum harpagonatum,8
Limeum telephioides,8
Lobelia flaccida,8
Lobelia thermalis,8
Lobostemon sanguineus,8
Lotononis arenicola,8
Lotononis brevicaulis,8
Lycium pilifolium,8
Lycium schizocalyx,8
Malephora mollis,8
Manulea adenocalyx,8
Manulea cephalotes,8
Manulea thyrsiflora,8
Massonia pygmaea,8
Melaleuca ericifolia,8
Mesembryanthemum exalatum,8
Mesembryanthemum geniculiflorum,8
Mesembryanthemum tenuiflorum,8
Mestoklema elatum,8
Metalasia montana,8
Mollugo tenella,8
Moraea brevituba,8
Moraea cedarmontana,8
Moraea indecora,8
Moraea insolens,8
Moraea knersvlaktensis,8
Moraea macgregorii,8
Moraea pilifolia,8
Moraea umbellata,8
Muraltia bolusii,8
Muraltia chamaepitys,8
Muraltia hyssopifolia,8
Muraltia pottebergensis,8
Muraltia rosmarinifolia,8
Nemesia picta,8
Nemesia psammophila,8
Nenax divaricata,8
Nolletia gariepina,8
Notobubon pungens,8
Oligothrix gracilis,8
Ornithogalum geniculatum,8
Ornithogalum subcoriaceum,8
Orphium arenarium,8
Oscularia caulescens,8
Oscularia primiverna,8
Othonna filicaulis,8
Othonna lepidocaulis,8
Oxalis anomala,8
Oxalis ebracteata,8
Oxalis phloxidiflora,8
Oxalis pocockiae,8
Oxalis robinsonii,8
Oxalis suavis,8
Oxalis xantha,8
Passerina montivaga,8
Pavonia praemorsa,8
Pelargonium appendiculatum,8
Pelargonium aristatum,8
Pelargonium desertorum,8
Pelargonium greytonense,8
Pelargonium ladysmithianum,8
Pelargonium parvipetalum,8
Pelargonium tenellum,8
Pentameris lima,8
Pentameris longiglumis,8
Pentameris montana,8
Perdicium leiocarpum,8
Pharnaceum cordifolium,8
Pharnaceum trigonum,8
Phylica calcarata,8
Phylica nigromontana,8
Phylica wittebergensis,8
Phyllobolus caudatus,8
Phytolacca americana,8
Plumbago tristis,8
Podalyria hamata,8
Polycarena aemulans,8
Polycarena formosa,8
Polystachya pubescens,8
Prismatocarpus alpinus,8
Prismatocarpus rogersii,8
Prismatocarpus tenerrimus,8
Pseudoselago humilis,8
Pseudoselago violacea,8
Pterocelastrus echinatus,8
Pteronia elongata,8
Quaqua inversa,8
Rafnia alata,8
Restio asperus,8
Restio fragilis,8
Restio fusiformis,8
Restio rivulus,8
Restio rupicola,8
Restio verrucosus,8
Rhinephyllum comptonii,8
Rhodocoma foliosa,8
Rhynchosia angustifolia,8
Rhynchosia microscias,8
Roepera rogersii,8
Romulea gigantea,8
Romulea pratensis,8
Romulea saldanhensis,8
Rosenia spinescens,8
Rubus affinis,8
Ruschia aristata,8
Ruschia brakdamensis,8
Ruschia copiosa,8
Ruschia crassisepala,8
Ruschia densiflora,8
Ruschia grisea,8
Ruschia lavisii,8
Ruschia laxipetala,8
Ruschia lerouxiae,8
Ruschia robusta,8
Ruschiella cedrimontana,8
Scaraboides manningii,8
Searsia rimosa,8
Sebaea scabra,8
Selago diffusa,8
Selago distans,8
Selago dregeana,8
Selago hermannioides,8
Selago scabribractea,8
Senecio erysimoides,8
Senecio glastifolius,8
Senecio glutinarius,8
Senecio hollandii,8
Senecio linifolius,8
Senecio maydae,8
Senecio oederiifolius,8
Senecio smithii,8
Senegalia caffra,8
Serruria zeyheri,8
Solanecio tuberosus,8
Solanum laxum,8
Sorocephalus palustris,8
Sorocephalus scabridus,8
Staavia staavioides,8
Staberoha stokoei,8
Stachys cuneata,8
Stachys linearis,8
Steirodiscus gamolepis,8
Stomatium murinum,8
Strumaria karoopoortensis,8
Strumaria leipoldtii,8
Strumaria pygmaea,8
Struthiola rigida,8
Struthiola salteri,8
Sutera violacea,8
Syncarpha argentea,8
Syringodea unifolia,8
Tetraria crassa,8
Tetraria paludosa,8
Thesium capitellatum,8
Thesium occidentale,8
Thesium pseudovirgatum,8
Thesium urceolatum,8
Treichelia longibracteata,8
Trichodiadema rogersiae,8
Tritonia gladiolaris,8
Tritonia kamisbergensis,8
Tritonia lancea,8
Tylecodon pygmaeus,8
Vanheerdea roodiae,8
Vepris lanceolata,8
Wahlenbergia meyeri,8
Watsonia distans,8
Watsonia minima,8
Watsonia strictiflora,8
Wiborgia incurvata,8
Withania somnifera,8
Xysmalobium gomphocarpoides,8
Xysmalobium undulatum,8
Zaluzianskya parviflora,8
Acmadenia baileyensis,7
Acrolophia micrantha,7
Adenandra gracilis,7
Adenandra odoratissima,7
Agathosma aemula,7
Agathosma dentata,7
Agathosma stenopetala,7
Agathosma tabularis,7
Agrostis polypogonoides,7
Albuca aurea,7
Albuca dilucula,7
Albuca echinosperma,7
Albuca glandulifera,7
Aloe africana,7
Aloe gracilis,7
Amauropelta knysnaensis,7
Amphiglossa rudolphii,7
Anderbergia elsiae,7
Androcymbium crispum,7
Anemone cordata,7
Anginon pumilum,7
Anginon ternatum,7
Anisodontea procumbens,7
Anisodontea racemosa,7
Annesorhiza burtii,7
Anthochortus insignis,7
Anthospermum ericifolium,7
Anthoxanthum ecklonii,7
Antimima evoluta,7
Antimima gracillima,7
Antimima longipes,7
Antimima wittebergensis,7
Aponogeton fugax,7
Arctotis flaccida,7
Arctotis fosteri,7
Arctotis incisa,7
Arctotis perfoliata,7
Arundinella nepalensis,7
Askidiosperma alboaristatum,7
Aspalathus argyrophanes,7
Aspalathus attenuata,7
Aspalathus bidouwensis,7
Aspalathus caespitosa,7
Aspalathus cerrantha,7
Aspalathus lamarckiana,7
Aspalathus rectistyla,7
Aspalathus spiculata,7
Aspalathus stokoei,7
Aspalathus suaveolens,7
Asparagus confertus,7
Athanasia inopinata,7
Athanasia virgata,7
Babiana petiolata,7
Banksia ericifolia,7
Berzelia stokoei,7
Blepharis integrifolia,7
Boscia oleoides,7
Brunia esterhuyseniae,7
Brunia pillansii,7
Bulbine muscicola,7
Bupleurum mundtii,7
Callistemon rigidus,7
Calotesta alba,7
Cannomois primosii,7
Capsella bursa-pastoris,7
Carpacoce heteromorpha,7
Cephalophyllum fulleri,7
Cephalophyllum goodii,7
Ceratandra harveyana,7
Chenopodium mucronatum,7
Chrysocoma schlechteri,7
Cinnamomum camphora,7
Cleretum apetalum,7
Cliffortia cervicornu,7
Cliffortia mirabilis,7
Coleonema pulchellum,7
Conium maculatum,7
Conophytum auriflorum,7
Conophytum luckhoffii,7
Conophytum violaciflorum,7
Conyza pinnata,7
Corpuscularia lehmannii,7
Cotula pedunculata,7
Cotyledon campanulata,7
Crassula barbata,7
Crassula bergioides,7
Crassula dodii,7
Crassula hemisphaerica,7
Crassula vestita,7
Cromidon confusum,7
Cromidon corrigioloides,7
Cullen tomentosum,7
Cullumia ciliaris,7
Cyanotis speciosa,7
Cyclopia burtonii,7
Cyclopia plicata,7
Cydonia oblonga,7
Cynodon incompletus,7
Cyperus uitenhagensis,7
Cytinus capensis,7
Diascia capsularis,7
Dipcadi viride,7
Diplotaxis muralis,7
Disa brevicornis,7
Disa conferta,7
Disa micropetala,7
Disa ocellata,7
Disa oligantha,7
Disa richardiana,7
Disa schizodioides,7
Drosanthemum subcompressum,7
Empodium elongatum,7
Erica astroites,7
Erica boucheri,7
Erica dolfiana,7
Erica galgebergensis,7
Erica greyi,7
Erica hexensis,7
Erica madida,7
Erica micrandra,7
Erica nemorosa,7
Erica octonaria,7
Erica pogonanthera,7
Erica rimarum,7
Erica riparia,7
Erica roseoloba,7
Erica schumannii,7
Erica setosa,7
Erica tragomontana,7
Erica wittebergensis,7
Eriocephalus spinescens,7
Eriospermum arenosum,7
Eriospermum attenuatum,7
Eriospermum flavum,7
Erodium incarnatum,7
Eucalyptus globulus,7
Eulophia streptopetala,7
Euphorbia brakdamensis,7
Euphorbia grandidens,7
Euphorbia oxystegia,7
Euphorbia pillansii,7
Euryops namaquensis,7
Euryops trifidus,7
Felicia joubertinae,7
Felicia microcephala,7
Ficinia arenicola,7
Ficinia dura,7
Freylinia helmei,7
Galenia namaensis,7
Galenia procumbens,7
Geissorhiza cedarmontana,7
Geissorhiza darlingensis,7
Geissorhiza nigromontana,7
Gibbaeum pachypodium,7
Gibbaeum petrense,7
Glaucium corniculatum,7
Glottiphyllum salmii,7
Gnidia myrtifolia,7
Halleria ovata,7
Harpephyllum caffrum,7
Haworthia outeniquensis,7
Haworthia vlokii,7
Hebenstretia fastigiosa,7
Helichrysum bachmannii,7
Helichrysum catipes,7
Helichrysum xerochrysum,7
Heliophila namaquensis,7
Heliotropium tubulosum,7
Hermannia linearifolia,7
Hermannia linifolia,7
Hermannia marginata,7
Hermannia pillansii,7
Hessea pusilla,7
Hippia hirsuta,7
Huernia namaquensis,7
Indigofera complanata,7
Indigofera sessilifolia,7
Indigofera zeyheri,7
Isolepis leucoloma,7
Ixia leipoldtii,7
Ixia purpureorosea,7
Jacaranda mimosifolia,7
Jacobsenia vaginata,7
Justicia capensis,7
Justicia karroica,7
Kniphofia bruceae,7
Kohautia caespitosa,7
Lachenalia dehoopensis,7
Lachenalia doleritica,7
Lachenalia glaucophylla,7
Lachenalia leipoldtii,7
Lachenalia verticillata,7
Lachenalia viridiflora,7
Lachnaea greytonensis,7
Lachnaea montana,7
Lampranthus aestivus,7
Lampranthus antemeridianus,7
Lampranthus capillaceus,7
Lampranthus ceriseus,7
Lampranthus holensis,7
Lampranthus lewisiae,7
Lampranthus versicolor,7
Lampranthus zeyheri,7
Leipoldtia calandra,7
Leipoldtia klaverensis,7
Lessertia brachystachya,7
Lessertia fruticosa,7
Leucas capensis,7
Linum quadrifolium,7
Lipocarpha rehmannii,7
Lithops marmorata,7
Lobostemon decorus,7
Lobostemon montanus,7
Lobostemon paniculatus,7
Lotononis acuminata,7
Lotononis benthamiana,7
Lotononis filiformis,7
Lotononis namaquensis,7
Lotononis pumila,7
Lycium decumbens,7
Malephora thunbergii,7
Manulea calciphila,7
Manulea obovata,7
Manulea praeterita,7
Marsilea capensis,7
Melolobium stipulatum,7
Mesembryanthemum haeckelianum,7
Metalasia distans,7
Metalasia juniperoides,7
Metalasia quinqueflora,7
Metalasia serrata,7
Moraea bubalina,7
Moraea cedarmonticola,7
Moraea exiliflora,7
Moraea flexicaulis,7
Moraea kamiesmontana,7
Moraea radians,7
Moraea worcesterensis,7
Muraltia carnosa,7
Muraltia curvipetala,7
Muraltia lewisiae,7
Muraltia muirii,7
Muraltia paludosa,7
Muraltia polyphylla,7
Octopoma inclusum,7
Oftia glabra,7
Ornithogalum dregeanum,7
Ornithogalum inclusum,7
Ornithogalum paludosum,7
Ornithoglossum zeyheri,7
Osmitopsis dentata,7
Osteospermum pterigoideum,7
Otholobium incanum,7
Othonna lyrata,7
Othonna stenophylla,7
Oxalis albiuscula,7
Oxalis comptonii,7
Oxalis linearis,7
Oxalis orthopoda,7
Oxalis pendulifolia,7
Oxalis suteroides,7
Oxalis urbaniana,7
Pavonia columella,7
Pelargonium adriaanii,7
Pelargonium gilgianum,7
Pelargonium otaviense,7
Pelargonium petroselinifolium,7
Pelargonium tenuicaule,7
Pelargonium tomentosum,7
Pentameris elegans,7
Pentameris scandens,7
Pharnaceum serpyllifolium,7
Phylica bolusii,7
Phylica chionophila,7
Phylica costata,7
Phylica hirta,7
Phylica keetii,7
Phylica maximiliani,7
Phylica obtusifolia,7
Phylica piquetbergensis,7
Phylica stenantha,7
Phylica tortuosa,7
Planea schlechteri,7
Plectranthus barbatus,7
Pleurostylia capensis,7
Polycarena subtilis,7
Polygala guerichiana,7
Polygala langebergensis,7
Polygala nematocaulis,7
Prismatocarpus pilosus,7
Prismatocarpus spinosus,7
Pseudoscolopia polyantha,7
Psoralea gueinzii,7
Pteronia tenuifolia,7
Pteronia villosa,7
Quaqua acutiloba,7
Relhania relhanioides,7
Restio levynsiae,7
Restio nuwebergensis,7
Restio pumilis,7
Restio saxatilis,7
Roepera fulva,7
Romulea hallii,7
Ruschia bipapillata,7
Ruschia brevicyma,7
Ruschia burtoniae,7
Ruschia ceresiana,7
Ruschia costata,7
Ruschia floribunda,7
Ruschia lapidicola,7
Ruschia maxima,7
Ruschia tardissima,7
Satyrium parviflorum,7
Scadoxus puniceus,7
Schlechteranthus maximiliani,7
Schoenoplectiella leucantha,7
Sebaea capitata,7
Selago adenodes,7
Selago linearifolia,7
Selago nigromontana,7
Selago rotundifolia,7
Selago seticaulis,7
Selago subspinosa,7
Selago verna,7
Senecio agapetes,7
Senecio lanceus,7
Senecio madrasensis,7
Seriphium saxatilis,7
Sida ternata,7
Solanum aculeatissimum,7
Sorocephalus alopecurus,7
Spergularia bocconei,7
Sphenogyne pinnata,7
Spiloxene monophylla,7
Stachys sublobata,7
Stapelia cedrimontana,7
Stipagrostis anomala,7
Stomatium villetii,7
Struthiola ericoides,7
Struthiola mundii,7
Stylapterus barbatus,7
Sutera marifolia,7
Sutera polyantha,7
Syncarpha dykei,7
Syncarpha recurvata,7
Syringodea saxatilis,7
Tetragonia caesia,7
Thesium junceum,7
Thesium macrostachyum,7
Thesium pungens,7
Thesium spinulosum,7
Thesium susannae,7
Trachyandra dissecta,7
Trachyandra karrooica,7
Trichocladus ellipticus,7
Trichodiadema fergusoniae,7
Trifolium tomentosum,7
Triglochin buchenaui,7
Tritonia marlothii,7
Tritonia parvula,7
Tritoniopsis toximontana,7
Troglophyton leptomerum,7
Tromotriche baylissii,7
Tromotriche herrei,7
Tylecodon grandiflorus,7
Wahlenbergia axillaris,7
Wahlenbergia pilosa,7
Wahlenbergia ramulosa,7
Wahlenbergia sessiliflora,7
Watsonia galpinii,7
Willdenowia rugosa,7
Wooleya farinosa,7
Xanthium strumarium,7
Zaluzianskya gracilis,7
Zaluzianskya mirabilis,7
Adenocline acuta,6
Adromischus cristatus,6
Agathosma acutissima,6
Agathosma bodkinii,6
Agathosma cedrimontana,6
Agathosma kougaense,6
Agathosma lancifolia,6
Agathosma longicornu,6
Agathosma rudolphii,6
Albuca bracteata,6
Aloe bowiea,6
Aloe maculata,6
Aloe pictifolia,6
Amphiglossa corrudifolia,6
Amphithalea concava,6
Amphithalea oppositifolia,6
Anacampseros albidiflora,6
Anaxeton arborescens,6
Androcymbium cruciatum,6
Androcymbium irroratum,6
Androcymbium walteri,6
Anemia saxatilis,6
Anginon verticillatum,6
Anticharis scoparia,6
Antimima excedens,6
Antimima meyerae,6
Antimima pilosula,6
Antimima radicans,6
Antithrixia flavicoma,6
Araujia sericifera,6
Argyrolobium harveyanum,6
Argyrolobium trifoliatum,6
Aristea nigrescens,6
Aspalathus acicularis,6
Aspalathus borbonifolia,6
Aspalathus calcarata,6
Aspalathus condensata,6
Aspalathus crewiana,6
Aspalathus dasyantha,6
Aspalathus diffusa,6
Aspalathus verbasciformis,6
Athrixia crinita,6
Babiana arenicola,6
Babiana cinnamomea,6
Babiana horizontalis,6
Babiana latifolia,6
Babiana tanquana,6
Babiana virescens,6
Barleria stimulans,6
Berkheya angustifolia,6
Berkheya carlinifolia,6
Berkheya eriobasis,6
Boerhavia cordobensis,6
Brachystelma tuberosum,6
Brianhuntleya intrusa,6
Bulbine capensis,6
Bulbine disimilis,6
Bulbine haworthioides,6
Bulbine margarethae,6
Bulbine pendens,6
Bulbine rupicola,6
Bulbostylis contexta,6
Capeochloa setacea,6
Caryotophora skiatophytoides,6
Cassytha ciliolata,6
Centella longifolia,6
Centella pottebergensis,6
Ceratocaryum fistulosum,6
Ceropegia carnosa,6
Chaenostoma calciphilum,6
Chaenostoma tenuicaule,6
Chamarea snijmaniae,6
Chamira circaeoides,6
Chasmatophyllum musculinum,6
Cheiridopsis aspera,6
Cheiridopsis purpurea,6
Chlorophytum rangei,6
Chlorophytum triflorum,6
Chrysocoma sparsifolia,6
Chrysocoma strigosa,6
Cineraria aspera,6
Cineraria erodioides,6
Cliffortia curvifolia,6
Cliffortia ferricola,6
Cliffortia incana,6
Cliffortia montana,6
Cliffortia perpendicularis,6
Cliffortia strigosa,6
Coccinia quinqueloba,6
Coelidium cymbifolium,6
Commiphora capensis,6
Conophytum khamiesbergense,6
Conophytum roodiae,6
Conophytum subfenestratum,6
Corymbia ficifolia,6
Corynephorus fasciculatus,6
Cotula eckloniana,6
Cotula laxa,6
Crassula alcicornis,6
Crassula corallina,6
