species,n_collections
Muraltia collina,11
Muraltia lignosa,11
Muraltia rosmarinifolia,11
Muraltia spicata,11
Nevillea singularis,11
Nidorella undulata,11
Nivenia inaequalis,11
Nivenia stenosiphon,11
Nuxia congesta,11
Oscularia caulescens,11
Oscularia ornata,11
Oscularia vernicolor,11
Osteospermum glabrum,11
Otholobium pungens,11
Othonna spinescens,11
Oxalis campicola,11
Oxalis involuta,11
Oxalis massoniana,11
Oxalis pendulifolia,11
Ozoroa concolor,11
Ozoroa mucronata,11
Pachycarpus grandiflorus,11
Pavetta revoluta,11
Pelargonium desertorum,11
Pelargonium reflexum,11
Perdicium capense,11
Phiambolia persistens,11
Phiambolia stayneri,11
Phlegmariurus saururus,11
Phylica propinqua,11
Phyllopodium anomalum,11
Phyllopodium caespitosum,11
Plectranthus barbatus,11
Podalyria racemulosa,11
Podalyria variabilis,11
Polyarrhena prostrata,11
Polycarena selaginoides,11
Polystachya ottoniana,11
Psammophora modesta,11
Pteronia fastigiata,11
Pteronia hutchinsoniana,11
Restio coactilis,11
Restio cymosus,11
Restio durus,11
Restio inveteratus,11
Restio nubigenus,11
Rhinephyllum luteum,11
Rhynchosia microscias,11
Romulea austinii,11
Romulea gigantea,11
Romulea sphaerocarpa,11
Romulea tortilis,11
Ruschia brakdamensis,11
Ruschia erecta,11
Scabiosa africana,11
Schistostephium crataegifolium,11
Secamone filiformis,11
Selago diffusa,11
Selago grandiceps,11
Selago lamprocarpa,11
Senecio haworthii,11
Senecio pyramidatus,11
Senecio rehmannii,11
Serruria lacunosa,11
Sorocephalus pinifolius,11
Spergularia bocconei,11
Staavia pinifolia,11
Stayneria neilii,11
Struthiola fasciata,11
Tetragonia caesia,11
Tetraria variabilis,11
Thamnea ustulata,11
Thamnochortus levynsiae,11
Thamnochortus nutans,11
Thereianthus longicollis,11
Thesium capitellatum,11
Thesium sedifolium,11
Thesium squarrosum,11
Trachyandra arenicola,11
Trachyandra sabulosa,11
Tribolium ciliare,11
Tribulus cistoides,11
Tribulus cristatus,11
Trichodiadema intonsum,11
Trifolium arvense,11
Trimeria trinervis,11
Tritoniopsis williamsiana,11
Ursinia filipes,11
Ursinia merxmuelleri,11
Ursinia oreogena,11
Vellereophyton vellereum,11
Wahlenbergia adpressa,11
Watsonia amabilis,11
Willdenowia rugosa,11
Wurmbea glassii,11
Zaluzianskya pumila,11
Acmadenia tenax,10
Acrolophia ustulata,10
Adromischus bicolor,10
Agathosma acutissima,10
Agathosma alpina,10
Agathosma crassifolia,10
Agathosma giftbergensis,10
Agathosma involucrata,10
Agathosma phillipsii,10
Agathosma stipitata,10
Albuca echinosperma,10
Albuca fragrans,10
Allophylus natalensis,10
Aloe pearsonii,10
Aloinopsis spathulata,10
Amphiglossa perotrichoides,10
Amphiglossa susannae,10
Anaxeton hirsutum,10
Angraecum sacciferum,10
Anisodontea reflexa,10
Annesorhiza latifolia,10
Anticharis scoparia,10
Antimima fergusoniae,10
Arctotis perfoliata,10
Argyroderma subalbum,10
Aristea inaequalis,10
Aristea nana,10
Aristida barbicollis,10
Aristida parvula,10
Aspalathus acidota,10
Aspalathus digitifolia,10
Aspalathus fasciculata,10
Aspalathus odontoloba,10
Aspalathus potbergensis,10
Aspalathus rostrata,10
Aspidoglossum gracile,10
Astroloba spiralis,10
Babiana fimbriata,10
Babiana lobata,10
Babiana namaquensis,10
Babiana pauciflora,10
Barleria stimulans,10
Boerhavia cordobensis,10
Brachiaria mesocoma,10
Brachysiphon microphyllus,10
Brunia palustris,10
Caesia capensis,10
Canthium spinosum,10
Capelio tomentosa,10
Cassytha ciliolata,10
Cephalophyllum corniculatum,10
Cephalophyllum parvibracteatum,10
Cephalophyllum staminodiosum,10
Ceropegia carnosa,10
Ceropegia linearis,10
Chamarea longipedicellata,10
Chascanum namaquanum,10
Cheiridopsis pilosula,10
Chlorophytum lewisae,10
Chrysocoma schlechteri,10
Chrysocoma sparsifolia,10
Chrysocoma strigosa,10
Cliffortia cervicornu,10
Cliffortia nivenioides,10
Cliffortia obovata,10
Clutia thunbergii,10
Coddia rudis,10
Commiphora cervifolia,10
Conophytum breve,10
Conophytum joubertii,10
Conophytum maughanii,10
Conophytum praesectum,10
Conophytum stephanii,10
Cotula nigellifolia,10
Crassula barbata,10
Crassula lanceolata,10
Crassula ovata,10
Crassula pseudohemisphaerica,10
Crassula scabra,10
Crassula southii,10
Crassula spathulata,10
Crinum lineare,10
Crotalaria colorata,10
Cyclopia bolusii,10
Cyphia oligotricha,10
Cyphostemma cirrhosum,10
Dietes bicolor,10
Disa cernua,10
Disa marlothii,10
Dovyalis caffra,10
Drosera alba,10
Elegia atratiflora,10
Elegia grandispicata,10
Eleocharis schlechteri,10
Encephalartos cycadifolius,10
Eragrostis bergiana,10
Erepsia hallii,10
Erica cabernetea,10
Erica flavicoma,10
Erica intricata,10
Erica leptantha,10
Erica leucosiphon,10
Erica maritima,10
Erica muirii,10
Erica phillipsii,10
Erica tenuicaulis,10
Eriospermum folioliferum,10
Eriospermum lanuginosum,10
Erodium incarnatum,10
Erythrina humeana,10
Euchaetis ericoides,10
Euphorbia brachiata,10
Euphorbia decepta,10
Euryops virgatus,10
Excoecaria simii,10
Felicia hispida,10
Felicia joubertinae,10
Felicia tenera,10
Felicia venusta,10
Galenia procumbens,10
Gasteria baylissiana,10
Gasteria croucheri,10
Geissorhiza delicatula,10
Gibbaeum shandii,10
Gladiolus kamiesbergensis,10
Gladiolus marlothii,10
Gladiolus sufflavus,10
Gladiolus variegatus,10
Globulariopsis adpressa,10
Glottiphyllum cruciatum,10
Glottiphyllum difforme,10
Glottiphyllum oligocarpum,10
Graderia scabra,10
Gymnodiscus linearifolius,10
Haworthia kingiana,10
Haworthia pubescens,10
Helichrysum aureofolium,10
Helichrysum fourcadei,10
Helichrysum praecinctum,10
Helinus integrifolius,10
Heliophila affinis,10
Heliophila callosa,10
Heliophila monosperma,10
Heliophila tricuspidata,10
Hermannia marginata,10
Hermannia rigida,10
Hesperantha ciliolata,10
Hyobanche rubra,10
Indigofera guthriei,10
Indigofera hantamensis,10
Indigofera obcordata,10
Ipomoea ficifolia,10
Ixia robusta,10
Jamesbrittenia aridicola,10
Jamesbrittenia calciphila,10
Kleinia ficoides,10
Lachenalia algoensis,10
Lachenalia barkeriana,10
Lachenalia congesta,10
Lachenalia framesii,10
Lachnaea marlothii,10
Lachnaea pudens,10
Lachnaea sociorum,10
Lampranthus aestivus,10
Lampranthus ceriseus,10
Lampranthus coccineus,10
Lampranthus immelmaniae,10
Lapeirousia tenuis,10
Lappula capensis,10
Lasiospermum poterioides,10
Lebeckia brevicarpa,10
Lebeckia inflata,10
Ledebouria cooperi,10
Ledebouria ovalifolia,10
Leipoldtia weigangiana,10
Leucadendron bonum,10
Limeum telephioides,10
Liparia boucheri,10
Lithospermum papillosum,10
Lobostemon glaber,10
Lotononis villosa,10
Lycium decumbens,10
Lycium pilifolium,10
Malephora thunbergii,10
Manulea exigua,10
Manulea gariesiana,10
Manulea thyrsiflora,10
Marasmodes oligocephala,10
Mesembryanthemum decurvatum,10
Mesembryanthemum flavidum,10
Mesembryanthemum pellitum,10
Mesembryanthemum schlichtianum,10
Metalasia luteola,10
Monsonia umbellata,10
Moraea deserticola,10
Moraea fenestralis,10
Moraea fenestrata,10
Moraea fuscomontana,10
Moraea longiaristata,10
Moraea margaretae,10
Moraea patens,10
Moraea riparia,10
Moraea umbellata,10
Muraltia chamaepitys,10
Muraltia hyssopifolia,10
Muraltia lewisiae,10
Muraltia paludosa,10
Muraltia splendens,10
Nemesia macrocarpa,10
Nemesia pageae,10
Nemesia pinnata,10
Oophytum oviforme,10
Ornithogalum neopatersonia,10
Ornithogalum pullatum,10
Ornithogalum subcoriaceum,10
Oscularia cedarbergensis,10
Otholobium argenteum,10
Otholobium flexuosum,10
Otholobium hamatum,10
Otholobium macradenium,10
Otholobium nitens,10
Otholobium pictum,10
Othonna cakilifolia,10
Oxalis adspersa,10
Oxalis algoensis,10
Oxalis amblyosepala,10
Oxalis bifurca,10
Oxalis orbicularis,10
Oxalis pocockiae,10
Pachycarpus coronarius,10
Paranomus candicans,10
Passerina nivicola,10
Pavetta inandensis,10
Pavonia columella,10
Pelargonium appendiculatum,10
Pelargonium klinghardtense,10
Pelargonium violiflorum,10
Pentameris hirtiglumis,10
Pentameris pseudopallescens,10
Pentameris reflexa,10
Phaneroglossa bolusii,10
Phylica altigena,10
Phylica fourcadei,10
Phylica insignis,10
Phylica meyeri,10
Phyllopodium alpinum,10
Poa binata,10
Podalyria amoena,10
Polhillia canescens,10
Polygala ludwigiana,10
Priestleya laevigata,10
Prismatocarpus altiflorus,10
Pseudoselago langebergensis,10
Pterodiscus ngamicus,10
Pteronia ambrariifolia,10
Pteronia elongata,10
Pteronia leucoclada,10
Pteronia unguiculata,10
Relhania spathulifolia,10
Restio communis,10
Restio curvibracteatus,10
Restio femineus,10
Restio implicatus,10
Restio miser,10
Restio monostylis,10
Roella amplexicaulis,10
Roella arenaria,10
Roella goodiana,10
Roella recurvata,10
Roepera teretifolia,10
Romulea jugicola,10
Romulea saxatilis,10
Ruschia congesta,10
Ruschia fugitans,10
Salvia garipensis,10
Saphesia flaccida,10
Scabiosa incisa,10
Searsia albomarginata,10
Sebaea grisebachiana,10
Sebaea sulphurea,10
Sebaea zeyheri,10
Seetzenia lanata,10
Selago ciiiata,10
Selago rotundifolia,10
Senecio erysimoides,10
Senecio glabrifolius,10
Senecio macroglossus,10
Senecio maydae,10
Senecio spiraeifolius,10
Serruria confragosa,10
Serruria rebeloi,10
Sheilanthera pubens,10
Stachys bolusii,10
Stachys linearis,10
Stachys sublobata,10
Stachys zeyheri,10
Stapelia arenosa,10
Stegnogramma pozoi,10
Stipagrostis subacaulis,10
Stomatium murinum,10
Strumaria merxmuelleriana,10
Strumaria perryae,10
Syncarpha montana,10
Tetragonia pillansii,10
Thamnochortus papyraceus,10
Thereianthus racemosus,10
Thesium acutissimum,10
Thesium fruticulosum,10
Thesium oresigenum,10
Thesium penicillatum,10
Thesium pseudovirgatum,10
Titanopsis hugo-schlechteri,10
Tolpis capensis,10
Trachyandra aridimontana,10
Treichelia longibracteata,10
Trianthema parvifolia,10
Trichodiadema occidentale,10
Tromotriche herrei,10
Ursinia dregeana,10
Ursinia macropoda,10
Ursinia pygmaea,10
Verbesina encelioides,10
Veronica persica,10
Wahlenbergia albens,10
Wahlenbergia brachycarpa,10
Wahlenbergia macrostachys,10
Wahlenbergia meyeri,10
Watsonia galpinii,10
Wooleya farinosa,10
Xanthium strumarium,10
Zaluzianskya gracilis,10
Zaluzianskya inflata,10
Acalypha ecklonii,9
Adenandra acuta,9
Adiantum poiretii,9
Adromischus humilis,9
Adromischus trigynus,9
Agathosma divaricata,9
Albuca cremnophila,9
Albuca foetida,9
Albuca leucantha,9
Alectra capensis,9
Alhagi maurorum,9
Aloe brevifolia,9
Aloe kouebokkeveldensis,9
Aloe melanacantha,9
Anacampseros telephiastrum,9
Androcymbium cuspidatum,9
Anemone filia,9
Anisothrix kuntzei,9
Annesorhiza lateriflora,9
Anthospermum comptonii,9
Anthospermum littoreum,9
Anticharis juncea,9
Antimima addita,9
Antimima alborubra,9
Antimima fenestrata,9
Antimima limbata,9
Antimima minutifolia,9
Antimima persistens,9
Antimima prostrata,9
Antimima subtruncata,9
Aptosimum viscosum,9
Arctotis fosteri,9
Arctotis gumbletonii,9
Asclepias dregeana,9
Aspalathus acicularis,9
Aspalathus comptonii,9
Aspalathus glossoides,9
Aspalathus ramosissima,9
Aspalathus vulpina,9
Asparagus confertus,9
Asparagus graniticus,9
Asparagus macowanii,9
Asparagus mollis,9
Athanasia pectinata,9
Athanasia spathulata,9
Avonia mallei,9
Babiana toximontana,9
Babiana tritonioides,9
Bassia salsoloides,9
Berkheya annectens,9
Brownleea recurvata,9
Bulbine fallax,9
Bulbine rupicola,9
Bulbine wiesei,9
Calanthe sylvatica,9
Calobota elongata,9
Cephalaria decurrens,9
Cephalophyllum fulleri,9
Ceratocaryum persistens,9
Chaenostoma archeri,9
Chaenostoma comptonii,9
Chasmanthe bicolor,9
Cheilanthes bergiana,9
Chrysocoma tridentata,9
Clivia nobilis,9
Coelidium flavum,9
Conophytum subfenestratum,9
Conophytum velutinum,9
Conophytum violaciflorum,9
Conyza pinnata,9
Corpuscularia taylori,9
Corycium ingeanum,9
Corycium nigrescens,9
Cotula mariae,9
Crassula congesta,9
Crassula garibina,9
Crassula inanis,9
Crassula mesembryanthemoides,9
Crassula pageae,9
Crassula pustulata,9
Crepidomanes melanotrichum,9
Cromidon confusum,9
Cromidon decumbens,9
Cullumia micracantha,9
Cyphia linarioides,9
Cyrtanthus debilis,9
Cyrtanthus inaequalis,9
Dianthus holopetalus,9
Diascia insignis,9
Diascia minutiflora,9
Diclis reptans,9
Diheteropogon filifolius,9
Dimorphotheca dregei,9
Dinteranthus puberulus,9
Dioscorea cotinifolia,9
Dioscorea mundii,9
Diosma arenicola,9
Diosma strumosa,9
Disa hallackii,9
Drosanthemum papillatum,9
Duvalia parviflora,9
Elegia elephantina,9
Ellisochloa papposa,9
Enneapogon scoparius,9
Eragrostis porosa,9
Eragrostis rotifer,9
Erica alnea,9
Erica chiroptera,9
Erica chonantha,9
Erica columnaris,9
Erica diosmifolia,9
Erica erasmia,9
Erica gillii,9
Erica hanekomii,9
Erica hottentotica,9
Erica ioniana,9
Erica macroloma,9
Erica remota,9
Erica sagittata,9
Erica setosa,9
Erica turrisbabylonica,9
Erica velitaris,9
Eriocephalus decussatus,9
Eriospermum deserticolum,9
Eriospermum ratelpoortianum,9
Eriospermum subtile,9
Eriospermum undulatum,9
Euchaetis cristagalli,9
Eulalia villosa,9
Euphorbia esculenta,9
Euphorbia muricata,9
Euryops brevipapposus,9
Euryops glutinosus,9
Euryops ursinoides,9
Ezoloba macrocarpa,9
Felicia linifolia,9
Felicia microsperma,9
Felicia nigrescens,9
Felicia stenophylla,9
Felicia zeyheri,9
Fusifilum minus,9
Galenia namaensis,9
Geigeria pectidea,9
Geissorhiza cataractarum,9
Geissorhiza elsiae,9
Geissorhiza pseudinaequalis,9
Geissorhiza uliginosa,9
Gethyllis kaapensis,9
Gisekia africana,9
Gladiolus ceresianus,9
Gladiolus stokoei,9
Gladiolus viridiflorus,9
Globulariopsis wittebergensis,9
Gnaphalium gnaphalodes,9
Gnidia ericoides,9
Gymnostephium leve,9
Haplocarpha parvifolia,9
Haworthia semiviva,9
Haworthia wittebergensis,9
Helichrysum cephaloideum,9
Helichrysum gymnocomum,9
Helichrysum saxicola,9
Hesperantha pallescens,9
Hibiscus ludwigii,9
Ihlenfeldtia vanzylii,9
Impatiens hochstetteri,9
Indigofera quinquefolia,9
Indigofera racemosa,9
Ipomoea pes-caprae,9
Isoglossa ciliata,9
Ixia cochlearis,9
Ixia dieramoides,9
Ixia esterhuyseniae,9
Ixia gloriosa,9
Ixia thomasiae,9
Jatropha orangeana,9
Justicia karroica,9
Lachenalia comptonii,9
Lachenalia suaveolens,9
Lachenalia ventricosa,9
Lampranthus capillaceus,9
Lampranthus laetus,9
Lampranthus sauerae,9
Lebeckia humilis,9
Leipoldtia calandra,9
Lessertia eremicola,9
Leucadendron sheilae,9
Linum acuticarpum,9
Lobelia bicolor,9
Lobelia muscoides,9
Lobostemon daltonii,9
Lotononis acuminata,9
Lotononis decumbens,9
Malephora mollis,9
Manulea cephalotes,9
Manulea diandra,9
Marasmodes beyersiana,9
Mesembryanthemum ciliatum,9
Mesembryanthemum exalatum,9
Mimusops obovata,9
Mitrophyllum abbreviatum,9
Mollugo tenella,9
Monticapra gonglodes,9
Moraea flavescens,9
Moraea hesperantha,9
Moraea indecora,9
Moraea louisabolusiae,9
Moraea pilifolia,9
Moraea vespertina,9
Muraltia bondii,9
Muraltia cliffortiifolia,9
Muraltia cyclolopha,9
Nemesia floribunda,9
Nemesia maxii,9
Nemesia suaveolens,9
Nenax coronata,9
Nivenia dispar,9
Notechidnopsis tesseilata,9
Notobubon galbaniopse,9
Ornithogalum bicornutum,9
Ornithogalum paludosum,9
Orobanche minor,9
Orthopterum coeganum,9
Oscularia piquetbergensis,9
Oscularia steenbergensis,9
Osmitopsis tenuis,9
Othonna mucronata,9
Othonna oleracea,9
Oxalis kamiesbergensis,9
Oxalis linearis,9
Oxalis perineson,9
Oxalis petraea,9
Oxalis pillansiana,9
Oxalis recticaulis,9
Oxalis reflexa,9
Oxalis stictocheila,9
Oxalis suavis,9
Pelargonium aridum,9
Pelargonium attenuatum,9
Pelargonium griseum,9
Pelargonium hypoleucum,9
Pelargonium oblongatum,9
Pelargonium oreophilum,9
Pelargonium otaviense,9
Pelargonium parvipetalum,9
Pelargonium tenuicaule,9
Pentatrichia petrosa,9
Phiambolia longifolia,9
Phylica diosmoides,9
Phylica elimensis,9
Phyllopodium cordatum,9
Podalyria hamata,9
Podalyria speciosa,9
Polycarena tenella,9
Polygala uncinata,9
Prismatocarpus lycopodioides,9
Pseudoprospero firmifolium,9
Pseudoselago pulchra,9
Pseudoselago violacea,9
Psoralea filifolia,9
Pteris buchananii,9
Pterocelastrus echinatus,9
Pteronia inflexa,9
Pteronia sordida,9
Quaqua pruinosa,9
Quaqua pulchra,9
Restio pulvinatus,9
Rhinephyllum comptonii,9
Rhynchosia calvescens,9
Roella secunda,9
Roepera pubescens,9
Romulea elliptica,9
Rumex conglomeratus,9
Ruschia archeri,9
Ruschia bijliae,9
Ruschia bipapillata,9
Ruschia karrachabensis,9
Ruschia laxipetala,9
Ruschia marianae,9
Ruschia rariflora,9
Ruschia staminodiosa,9
Ruschia suaveolens,9
Schistostephium flabelliforme,9
Sebaea scabra,9
Selaginella kraussiana,9
Selago curvifolia,9
Selago karooica,9
Selago linearifolia,9
Selago nigrescens,9
Selago triquetra,9
Senecio albifolius,9
Senecio coronatus,9
Senecio glastifolius,9
Senecio pseudo-longifolius,9
Senecio smithii,9
Sparaxis auriculata,9
Staavia brownii,9
Staavia staavioides,9
Staberoha remota,9
Stachys humifusa,9
Stapelia villetiae,9
Stapeliopsis breviloba,9
Stapeliopsis stayneri,9
Steirodiscus gamolepis,9
Stipagrostis dregeana,9
Strumaria aestivalis,9
Tanquana archeri,9
Tenaxia stricta,9
Tetraria crassa,9
Thesium albomontanum,9
Thesium dissitiflorum,9
Thesium pycnanthum,9
Thesium triflorum,9
Thesium urceolatum,9
Thunbergiella filiformis,9
Tragia capensis,9
Trianthema triquetra,9
Tribulus zeyheri,9
Tridentea pachyrrhiza,9
Tripteris calcicola,9
Tritonia strictifolia,9
Tritonia taylorae,9
Tritoniopsis lesliei,9
Tromotriche aperta,9
Tylophora lycioides,9
Ursinia subflosculosa,9
Vanheerdea roodiae,9
Vigna unguiculata,9
Wahlenbergia roelliflora,9
Watsonia elsiae,9
Wiborgia incurvata,9
Wimmerella giftbergensis,9
Xanthium spinosum,9
Zaluzianskya bella,9
Zaluzianskya ovata,9
Ziziphus mucronata,9
Acacia cultriformis,8
Acrodon parvifolius,8
Acrosanthes humifusa,8
Adenandra gracilis,8
Adenandra mundiifolia,8
Adenocline violifolia,8
Agathosma barosmaefolia,8
Agathosma rubricaulis,8
Aloe bowiea,8
Aloe dichotoma,8
Aloe komaggasensis,8
Aloe tenuior,8
Aloinopsis rosulata,8
Amphithalea bodkinii,8
Androcymbium crispum,8
Androcymbium walteri,8
Anginon intermedium,8
Anigozanthos flavidus,8
Antherothamnus pearsonii,8
Anthospermum ericifolium,8
Anthospermum rigidum,8
Antimima peersii,8
Antimima stokoei,8
Antimima vanzylii,8
Apodolirion macowanii,8
Araujia sericifera,8
Arctotheca marginata,8
Arctotis acuminata,8
Arctotis crispata,8
Arctotis flaccida,8
Arctotis virgata,8
Askidiosperma rugosum,8
Aspalathus aurantiaca,8
Aspalathus vacciniifolia,8
Asparagus oliveri,8
Athanasia bremeri,8
Athanasia viridis,8
Babiana pilosa,8
Banksia ericifolia,8
Berzelia rubra,8
Braunsia stayneri,8
Buglossoides arvensis,8
Bulbine louwii,8
Carduus tenuiflorus,8
Centella restioides,8
Centella rupestris,8
Centranthus ruber,8
Ceratocaryum caespitosum,8
Chaetacme aristata,8
Cheiridopsis verrucosa,8
Chrysocoma candelabrum,8
Cleome angustifolia,8
Cliffortia densa,8
Cliffortia scandens,8
Cliffortia semiteres,8
Clutia virgata,8
Coelidium purpureum,8
Comborhiza longipes,8
Conophytum bicarinatum,8
Conophytum concavum,8
Conophytum frutescens,8
Conophytum saxetanum,8
Cortaderia selloana,8
Crassula columella,8
Crassula latibracteata,8
Crassula papillosa,8
Cullumia ciliaris,8
Cyclopia alpina,8
Cyclopia burtonii,8
Cyphia heterophylla,8
Cyphia schlechteri,8
Cyrtanthus labiatus,8
Delosperma calitzdorpense,8
Diascia lewisiae,8
Dicksonia antarctica,8
Dicrocaulon grandiflorum,8
Didymodoxa caffra,8
Dioscorea burchellii,8
Diosma fallax,8
Disa karooica,8
Disa ocellata,8
Disa oligantha,8
Dischisma leptostachyum,8
Dischisma squarrosum,8
Dischisma struthioloides,8
Dombeya tiliacea,8
Drosanthemum hallii,8
Drosanthemum leipoldtii,8
Drosanthemum muirii,8
Duvalia pillansii,8
Dysphania carinata,8
Elegia aggregata,8
Erica astroites,8
Erica binaria,8
Erica brevicaulis,8
Erica cameronii,8
Erica crassisepala,8
Erica cuscutiformis,8
Erica cymosa,8
Erica dregei,8
Erica dysantha,8
Erica inflaticalyx,8
Erica onusta,8
Erica perplexa,8
Erica trichostigma,8
Eriocephalus macroglossus,8
Eriospermum aphyllum,8
Eriospermum cervicorne,8
Euchaetis elata,8
Eucomis autumnalis,8
Euphorbia gregaria,8
Euphorbia pentagona,8
Euphorbia pseudoglobosa,8
Euphorbia tridentata,8
Euryops decipiens,8
Euryops serra,8
Euryops tagetoides,8
Eustegia filiformis,8
